"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.1.1 Diefstal/inbraak woning";"2017";"Park Haagseweg";"       8"
"1.1.1 Diefstal/inbraak woning";"2018";"Park Haagseweg";"       6"
"1.1.1 Diefstal/inbraak woning";"2019";"Park Haagseweg";"       2"
"1.1.1 Diefstal/inbraak woning";"2020";"Park Haagseweg";"       4"
"1.1.1 Diefstal/inbraak woning";"2021";"Park Haagseweg";"       1"
"1.1.1 Diefstal/inbraak woning";"2022";"Park Haagseweg";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Park Haagseweg";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Riekerpolder";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Riekerpolder";"       1"
"1.1.1 Diefstal/inbraak woning";"2018";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Riekerpolder";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Riekerpolder";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Riekerpolder";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Nieuwe Meer";"       4"
"1.1.1 Diefstal/inbraak woning";"2013";"Nieuwe Meer";"       1"
"1.1.1 Diefstal/inbraak woning";"2014";"Nieuwe Meer";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Nieuwe Meer";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"Nieuwe Meer";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Nieuwe Meer";"       3"
"1.1.1 Diefstal/inbraak woning";"2018";"Nieuwe Meer";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Nieuwe Meer";"       2"
"1.1.1 Diefstal/inbraak woning";"2020";"Nieuwe Meer";"       1"
"1.1.1 Diefstal/inbraak woning";"2021";"Nieuwe Meer";"       1"
"1.1.1 Diefstal/inbraak woning";"2022";"Nieuwe Meer";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Nieuwe Meer";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Hoofddorppleinbuurt";"      42"
"1.1.1 Diefstal/inbraak woning";"2013";"Hoofddorppleinbuurt";"      67"
"1.1.1 Diefstal/inbraak woning";"2014";"Hoofddorppleinbuurt";"      39"
"1.1.1 Diefstal/inbraak woning";"2015";"Hoofddorppleinbuurt";"      33"
"1.1.1 Diefstal/inbraak woning";"2016";"Hoofddorppleinbuurt";"      29"
"1.1.1 Diefstal/inbraak woning";"2017";"Hoofddorppleinbuurt";"      40"
"1.1.1 Diefstal/inbraak woning";"2018";"Hoofddorppleinbuurt";"      31"
"1.1.1 Diefstal/inbraak woning";"2019";"Hoofddorppleinbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2020";"Hoofddorppleinbuurt";"      30"
"1.1.1 Diefstal/inbraak woning";"2021";"Hoofddorppleinbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2022";"Hoofddorppleinbuurt";"      15"
"1.1.1 Diefstal/inbraak woning";"2023";"Hoofddorppleinbuurt";"      32"
"1.1.1 Diefstal/inbraak woning";"2012";"Westlandgrachtbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2013";"Westlandgrachtbuurt";"      20"
"1.1.1 Diefstal/inbraak woning";"2014";"Westlandgrachtbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2015";"Westlandgrachtbuurt";"      14"
"1.1.1 Diefstal/inbraak woning";"2016";"Westlandgrachtbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2017";"Westlandgrachtbuurt";"      13"
"1.1.1 Diefstal/inbraak woning";"2018";"Westlandgrachtbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2019";"Westlandgrachtbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2020";"Westlandgrachtbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2021";"Westlandgrachtbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Westlandgrachtbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Westlandgrachtbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2012";"Surinamepleinbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Surinamepleinbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2014";"Surinamepleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Surinamepleinbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2016";"Surinamepleinbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2017";"Surinamepleinbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Surinamepleinbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2019";"Surinamepleinbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2020";"Surinamepleinbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"Surinamepleinbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2022";"Surinamepleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2023";"Surinamepleinbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2012";"Legmeerpleinbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2013";"Legmeerpleinbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2014";"Legmeerpleinbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2015";"Legmeerpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2016";"Legmeerpleinbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Legmeerpleinbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2018";"Legmeerpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2019";"Legmeerpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Legmeerpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2021";"Legmeerpleinbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Legmeerpleinbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Legmeerpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Aalsmeerwegbuurt-West";"      12"
"1.1.1 Diefstal/inbraak woning";"2013";"Aalsmeerwegbuurt-West";"      15"
"1.1.1 Diefstal/inbraak woning";"2014";"Aalsmeerwegbuurt-West";"      11"
"1.1.1 Diefstal/inbraak woning";"2015";"Aalsmeerwegbuurt-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2016";"Aalsmeerwegbuurt-West";"       8"
"1.1.1 Diefstal/inbraak woning";"2017";"Aalsmeerwegbuurt-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Aalsmeerwegbuurt-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2019";"Aalsmeerwegbuurt-West";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Aalsmeerwegbuurt-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2021";"Aalsmeerwegbuurt-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2022";"Aalsmeerwegbuurt-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Aalsmeerwegbuurt-West";"       8"
"1.1.1 Diefstal/inbraak woning";"2012";"Aalsmeerwegbuurt-Oost";"      14"
"1.1.1 Diefstal/inbraak woning";"2013";"Aalsmeerwegbuurt-Oost";"      11"
"1.1.1 Diefstal/inbraak woning";"2014";"Aalsmeerwegbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2015";"Aalsmeerwegbuurt-Oost";"       6"
"1.1.1 Diefstal/inbraak woning";"2016";"Aalsmeerwegbuurt-Oost";"       6"
"1.1.1 Diefstal/inbraak woning";"2017";"Aalsmeerwegbuurt-Oost";"       8"
"1.1.1 Diefstal/inbraak woning";"2018";"Aalsmeerwegbuurt-Oost";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Aalsmeerwegbuurt-Oost";"       2"
"1.1.1 Diefstal/inbraak woning";"2020";"Aalsmeerwegbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"Aalsmeerwegbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Aalsmeerwegbuurt-Oost";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Aalsmeerwegbuurt-Oost";"       2"
"1.1.1 Diefstal/inbraak woning";"2012";"Bedrijventerrein Schinkel";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Bedrijventerrein Schinkel";"       5"
"1.1.1 Diefstal/inbraak woning";"2014";"Bedrijventerrein Schinkel";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Bedrijventerrein Schinkel";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"Bedrijventerrein Schinkel";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"Bedrijventerrein Schinkel";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Bedrijventerrein Schinkel";"       2"
"1.1.1 Diefstal/inbraak woning";"2019";"Bedrijventerrein Schinkel";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Bedrijventerrein Schinkel";"       2"
"1.1.1 Diefstal/inbraak woning";"2021";"Bedrijventerrein Schinkel";"       1"
"1.1.1 Diefstal/inbraak woning";"2022";"Bedrijventerrein Schinkel";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Bedrijventerrein Schinkel";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Schinkelbuurt";"      15"
"1.1.1 Diefstal/inbraak woning";"2013";"Schinkelbuurt";"      17"
"1.1.1 Diefstal/inbraak woning";"2014";"Schinkelbuurt";"      13"
"1.1.1 Diefstal/inbraak woning";"2015";"Schinkelbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2016";"Schinkelbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2017";"Schinkelbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2018";"Schinkelbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2019";"Schinkelbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2020";"Schinkelbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2021";"Schinkelbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2022";"Schinkelbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Schinkelbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Schinkelbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2013";"Schinkelbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2014";"Schinkelbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2015";"Schinkelbuurt-Noord";"       4"
"1.1.1 Diefstal/inbraak woning";"2016";"Schinkelbuurt-Noord";"       5"
"1.1.1 Diefstal/inbraak woning";"2017";"Schinkelbuurt-Noord";"       7"
"1.1.1 Diefstal/inbraak woning";"2018";"Schinkelbuurt-Noord";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Schinkelbuurt-Noord";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Schinkelbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2021";"Schinkelbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2022";"Schinkelbuurt-Noord";"       3"
"1.1.1 Diefstal/inbraak woning";"2023";"Schinkelbuurt-Noord";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Schinkelbuurt-Zuid";"       7"
"1.1.1 Diefstal/inbraak woning";"2013";"Schinkelbuurt-Zuid";"       9"
"1.1.1 Diefstal/inbraak woning";"2014";"Schinkelbuurt-Zuid";"       5"
"1.1.1 Diefstal/inbraak woning";"2015";"Schinkelbuurt-Zuid";"       8"
"1.1.1 Diefstal/inbraak woning";"2016";"Schinkelbuurt-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Schinkelbuurt-Zuid";"       4"
"1.1.1 Diefstal/inbraak woning";"2018";"Schinkelbuurt-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Schinkelbuurt-Zuid";"       5"
"1.1.1 Diefstal/inbraak woning";"2020";"Schinkelbuurt-Zuid";"       3"
"1.1.1 Diefstal/inbraak woning";"2021";"Schinkelbuurt-Zuid";"       4"
"1.1.1 Diefstal/inbraak woning";"2022";"Schinkelbuurt-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Schinkelbuurt-Zuid";"       1"
"1.1.1 Diefstal/inbraak woning";"2012";"Willemspark";"      24"
"1.1.1 Diefstal/inbraak woning";"2013";"Willemspark";"      31"
"1.1.1 Diefstal/inbraak woning";"2014";"Willemspark";"      12"
"1.1.1 Diefstal/inbraak woning";"2015";"Willemspark";"      14"
"1.1.1 Diefstal/inbraak woning";"2016";"Willemspark";"      10"
"1.1.1 Diefstal/inbraak woning";"2017";"Willemspark";"      21"
"1.1.1 Diefstal/inbraak woning";"2018";"Willemspark";"      23"
"1.1.1 Diefstal/inbraak woning";"2019";"Willemspark";"      18"
"1.1.1 Diefstal/inbraak woning";"2020";"Willemspark";"      28"
"1.1.1 Diefstal/inbraak woning";"2021";"Willemspark";"      17"
"1.1.1 Diefstal/inbraak woning";"2022";"Willemspark";"      13"
"1.1.1 Diefstal/inbraak woning";"2023";"Willemspark";"      17"
"1.1.1 Diefstal/inbraak woning";"2012";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Vondelpark-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Willemsparkbuurt-Noord";"       9"
"1.1.1 Diefstal/inbraak woning";"2013";"Willemsparkbuurt-Noord";"      12"
"1.1.1 Diefstal/inbraak woning";"2014";"Willemsparkbuurt-Noord";"       2"
"1.1.1 Diefstal/inbraak woning";"2015";"Willemsparkbuurt-Noord";"       4"
"1.1.1 Diefstal/inbraak woning";"2016";"Willemsparkbuurt-Noord";"       5"
"1.1.1 Diefstal/inbraak woning";"2017";"Willemsparkbuurt-Noord";"       8"
"1.1.1 Diefstal/inbraak woning";"2018";"Willemsparkbuurt-Noord";"       7"
"1.1.1 Diefstal/inbraak woning";"2019";"Willemsparkbuurt-Noord";"       9"
"1.1.1 Diefstal/inbraak woning";"2020";"Willemsparkbuurt-Noord";"      13"
"1.1.1 Diefstal/inbraak woning";"2021";"Willemsparkbuurt-Noord";"       7"
"1.1.1 Diefstal/inbraak woning";"2022";"Willemsparkbuurt-Noord";"       5"
"1.1.1 Diefstal/inbraak woning";"2023";"Willemsparkbuurt-Noord";"       7"
"1.1.1 Diefstal/inbraak woning";"2012";"Valeriusbuurt-West";"      10"
"1.1.1 Diefstal/inbraak woning";"2013";"Valeriusbuurt-West";"      10"
"1.1.1 Diefstal/inbraak woning";"2014";"Valeriusbuurt-West";"       9"
"1.1.1 Diefstal/inbraak woning";"2015";"Valeriusbuurt-West";"       5"
"1.1.1 Diefstal/inbraak woning";"2016";"Valeriusbuurt-West";"       3"
"1.1.1 Diefstal/inbraak woning";"2017";"Valeriusbuurt-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Valeriusbuurt-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2019";"Valeriusbuurt-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Valeriusbuurt-West";"       7"
"1.1.1 Diefstal/inbraak woning";"2021";"Valeriusbuurt-West";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Valeriusbuurt-West";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Valeriusbuurt-West";"       6"
"1.1.1 Diefstal/inbraak woning";"2012";"Valeriusbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2013";"Valeriusbuurt-Oost";"       9"
"1.1.1 Diefstal/inbraak woning";"2014";"Valeriusbuurt-Oost";"       1"
"1.1.1 Diefstal/inbraak woning";"2015";"Valeriusbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2016";"Valeriusbuurt-Oost";"       2"
"1.1.1 Diefstal/inbraak woning";"2017";"Valeriusbuurt-Oost";"       7"
"1.1.1 Diefstal/inbraak woning";"2018";"Valeriusbuurt-Oost";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Valeriusbuurt-Oost";"       5"
"1.1.1 Diefstal/inbraak woning";"2020";"Valeriusbuurt-Oost";"       8"
"1.1.1 Diefstal/inbraak woning";"2021";"Valeriusbuurt-Oost";"      10"
"1.1.1 Diefstal/inbraak woning";"2022";"Valeriusbuurt-Oost";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Valeriusbuurt-Oost";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Museumkwartier";"      55"
"1.1.1 Diefstal/inbraak woning";"2013";"Museumkwartier";"      59"
"1.1.1 Diefstal/inbraak woning";"2014";"Museumkwartier";"      37"
"1.1.1 Diefstal/inbraak woning";"2015";"Museumkwartier";"      51"
"1.1.1 Diefstal/inbraak woning";"2016";"Museumkwartier";"      37"
"1.1.1 Diefstal/inbraak woning";"2017";"Museumkwartier";"      62"
"1.1.1 Diefstal/inbraak woning";"2018";"Museumkwartier";"      47"
"1.1.1 Diefstal/inbraak woning";"2019";"Museumkwartier";"      57"
"1.1.1 Diefstal/inbraak woning";"2020";"Museumkwartier";"      57"
"1.1.1 Diefstal/inbraak woning";"2021";"Museumkwartier";"      35"
"1.1.1 Diefstal/inbraak woning";"2022";"Museumkwartier";"      35"
"1.1.1 Diefstal/inbraak woning";"2023";"Museumkwartier";"      66"
"1.1.1 Diefstal/inbraak woning";"2012";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2023";"Vondelpark-Oost";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Cornelis Schuytbuurt";"      14"
"1.1.1 Diefstal/inbraak woning";"2013";"Cornelis Schuytbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2014";"Cornelis Schuytbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2015";"Cornelis Schuytbuurt";"      14"
"1.1.1 Diefstal/inbraak woning";"2016";"Cornelis Schuytbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2017";"Cornelis Schuytbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2018";"Cornelis Schuytbuurt";"      14"
"1.1.1 Diefstal/inbraak woning";"2019";"Cornelis Schuytbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2020";"Cornelis Schuytbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2021";"Cornelis Schuytbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2022";"Cornelis Schuytbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2023";"Cornelis Schuytbuurt";"      23"
"1.1.1 Diefstal/inbraak woning";"2012";"Concertgebouwbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2013";"Concertgebouwbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2014";"Concertgebouwbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2015";"Concertgebouwbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2016";"Concertgebouwbuurt";"      10"
"1.1.1 Diefstal/inbraak woning";"2017";"Concertgebouwbuurt";"      19"
"1.1.1 Diefstal/inbraak woning";"2018";"Concertgebouwbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2019";"Concertgebouwbuurt";"      13"
"1.1.1 Diefstal/inbraak woning";"2020";"Concertgebouwbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2021";"Concertgebouwbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2022";"Concertgebouwbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2023";"Concertgebouwbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2012";"P.C. Hooftbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2013";"P.C. Hooftbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2014";"P.C. Hooftbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2015";"P.C. Hooftbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2016";"P.C. Hooftbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2017";"P.C. Hooftbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2018";"P.C. Hooftbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2019";"P.C. Hooftbuurt";"      12"
"1.1.1 Diefstal/inbraak woning";"2020";"P.C. Hooftbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"P.C. Hooftbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2022";"P.C. Hooftbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"P.C. Hooftbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2012";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2013";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2014";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2015";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2016";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2017";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2018";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2019";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2020";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2022";"Museumplein";"       1"
"1.1.1 Diefstal/inbraak woning";"2023";"Museumplein";"       0"
"1.1.1 Diefstal/inbraak woning";"2012";"Banpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2013";"Banpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2014";"Banpleinbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2015";"Banpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2016";"Banpleinbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2017";"Banpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2018";"Banpleinbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2019";"Banpleinbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2020";"Banpleinbuurt";"       0"
"1.1.1 Diefstal/inbraak woning";"2021";"Banpleinbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2022";"Banpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Banpleinbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2012";"Hondecoeterbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2013";"Hondecoeterbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2014";"Hondecoeterbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2015";"Hondecoeterbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2016";"Hondecoeterbuurt";"       5"
"1.1.1 Diefstal/inbraak woning";"2017";"Hondecoeterbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2018";"Hondecoeterbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2019";"Hondecoeterbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2020";"Hondecoeterbuurt";"      11"
"1.1.1 Diefstal/inbraak woning";"2021";"Hondecoeterbuurt";"       2"
"1.1.1 Diefstal/inbraak woning";"2022";"Hondecoeterbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2023";"Hondecoeterbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2012";"Johannes Vermeerbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2013";"Johannes Vermeerbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2014";"Johannes Vermeerbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2015";"Johannes Vermeerbuurt";"       8"
"1.1.1 Diefstal/inbraak woning";"2016";"Johannes Vermeerbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2017";"Johannes Vermeerbuurt";"       6"
"1.1.1 Diefstal/inbraak woning";"2018";"Johannes Vermeerbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2019";"Johannes Vermeerbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2020";"Johannes Vermeerbuurt";"       7"
"1.1.1 Diefstal/inbraak woning";"2021";"Johannes Vermeerbuurt";"       3"
"1.1.1 Diefstal/inbraak woning";"2022";"Johannes Vermeerbuurt";"       4"
"1.1.1 Diefstal/inbraak woning";"2023";"Johannes Vermeerbuurt";"       9"
"1.1.1 Diefstal/inbraak woning";"2012";"Duivelseiland";"       6"
"1.1.1 Diefstal/inbraak woning";"2013";"Duivelseiland";"       6"
"1.1.1 Diefstal/inbraak woning";"2014";"Duivelseiland";"       4"
"1.1.1 Diefstal/inbraak woning";"2015";"Duivelseiland";"       7"
"1.1.1 Diefstal/inbraak woning";"2016";"Duivelseiland";"       2"
"1.1.1 Diefstal/inbraak woning";"2017";"Duivelseiland";"       9"
"1.1.1 Diefstal/inbraak woning";"2018";"Duivelseiland";"       9"
"1.1.1 Diefstal/inbraak woning";"2019";"Duivelseiland";"      10"
"1.1.1 Diefstal/inbraak woning";"2020";"Duivelseiland";"       5"
"1.1.1 Diefstal/inbraak woning";"2021";"Duivelseiland";"       5"
"1.1.1 Diefstal/inbraak woning";"2022";"Duivelseiland";"       2"
"1.1.1 Diefstal/inbraak woning";"2023";"Duivelseiland";"       5"
"1.1.1 Diefstal/inbraak woning";"2012";"Harmoniehofbuurt";"       1"
"1.1.1 Diefstal/inbraak woning";"2013";"Harmoniehofbuurt";"       7"
