"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.3.1 Ongevallen (weg)";"2016";"Museumplein";"       5"
"1.3.1 Ongevallen (weg)";"2017";"Museumplein";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Museumplein";"       7"
"1.3.1 Ongevallen (weg)";"2019";"Museumplein";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Museumplein";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Museumplein";"       4"
"1.3.1 Ongevallen (weg)";"2022";"Museumplein";"       4"
"1.3.1 Ongevallen (weg)";"2023";"Museumplein";"       9"
"1.3.1 Ongevallen (weg)";"2012";"Banpleinbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2013";"Banpleinbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2014";"Banpleinbuurt";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Banpleinbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2016";"Banpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2017";"Banpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Banpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2019";"Banpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2020";"Banpleinbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2021";"Banpleinbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2022";"Banpleinbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2023";"Banpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Hondecoeterbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2013";"Hondecoeterbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2014";"Hondecoeterbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2015";"Hondecoeterbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2016";"Hondecoeterbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2017";"Hondecoeterbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2018";"Hondecoeterbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2019";"Hondecoeterbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2020";"Hondecoeterbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2021";"Hondecoeterbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Hondecoeterbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2023";"Hondecoeterbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2012";"Johannes Vermeerbuurt";"      17"
"1.3.1 Ongevallen (weg)";"2013";"Johannes Vermeerbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2014";"Johannes Vermeerbuurt";"      20"
"1.3.1 Ongevallen (weg)";"2015";"Johannes Vermeerbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2016";"Johannes Vermeerbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2017";"Johannes Vermeerbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2018";"Johannes Vermeerbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2019";"Johannes Vermeerbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2020";"Johannes Vermeerbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2021";"Johannes Vermeerbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2022";"Johannes Vermeerbuurt";"      20"
"1.3.1 Ongevallen (weg)";"2023";"Johannes Vermeerbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2012";"Duivelseiland";"      13"
"1.3.1 Ongevallen (weg)";"2013";"Duivelseiland";"      13"
"1.3.1 Ongevallen (weg)";"2014";"Duivelseiland";"      11"
"1.3.1 Ongevallen (weg)";"2015";"Duivelseiland";"      11"
"1.3.1 Ongevallen (weg)";"2016";"Duivelseiland";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Duivelseiland";"       7"
"1.3.1 Ongevallen (weg)";"2018";"Duivelseiland";"      10"
"1.3.1 Ongevallen (weg)";"2019";"Duivelseiland";"       8"
"1.3.1 Ongevallen (weg)";"2020";"Duivelseiland";"      10"
"1.3.1 Ongevallen (weg)";"2021";"Duivelseiland";"      14"
"1.3.1 Ongevallen (weg)";"2022";"Duivelseiland";"      12"
"1.3.1 Ongevallen (weg)";"2023";"Duivelseiland";"      10"
"1.3.1 Ongevallen (weg)";"2012";"Harmoniehofbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2013";"Harmoniehofbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2014";"Harmoniehofbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2015";"Harmoniehofbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2016";"Harmoniehofbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2017";"Harmoniehofbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2018";"Harmoniehofbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2019";"Harmoniehofbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2020";"Harmoniehofbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Harmoniehofbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Harmoniehofbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2023";"Harmoniehofbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2012";"Oude Pijp";"      89"
"1.3.1 Ongevallen (weg)";"2013";"Oude Pijp";"     130"
"1.3.1 Ongevallen (weg)";"2014";"Oude Pijp";"      90"
"1.3.1 Ongevallen (weg)";"2015";"Oude Pijp";"      72"
"1.3.1 Ongevallen (weg)";"2016";"Oude Pijp";"      88"
"1.3.1 Ongevallen (weg)";"2017";"Oude Pijp";"     118"
"1.3.1 Ongevallen (weg)";"2018";"Oude Pijp";"     102"
"1.3.1 Ongevallen (weg)";"2019";"Oude Pijp";"     102"
"1.3.1 Ongevallen (weg)";"2020";"Oude Pijp";"      84"
"1.3.1 Ongevallen (weg)";"2021";"Oude Pijp";"      88"
"1.3.1 Ongevallen (weg)";"2022";"Oude Pijp";"     124"
"1.3.1 Ongevallen (weg)";"2023";"Oude Pijp";"     109"
"1.3.1 Ongevallen (weg)";"2012";"Frans Halsbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2013";"Frans Halsbuurt";"      36"
"1.3.1 Ongevallen (weg)";"2014";"Frans Halsbuurt";"      24"
"1.3.1 Ongevallen (weg)";"2015";"Frans Halsbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2016";"Frans Halsbuurt";"      20"
"1.3.1 Ongevallen (weg)";"2017";"Frans Halsbuurt";"      32"
"1.3.1 Ongevallen (weg)";"2018";"Frans Halsbuurt";"      25"
"1.3.1 Ongevallen (weg)";"2019";"Frans Halsbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2020";"Frans Halsbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2021";"Frans Halsbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2022";"Frans Halsbuurt";"      23"
"1.3.1 Ongevallen (weg)";"2023";"Frans Halsbuurt";"      19"
"1.3.1 Ongevallen (weg)";"2012";"Gerard Doubuurt";"      12"
"1.3.1 Ongevallen (weg)";"2013";"Gerard Doubuurt";"      14"
"1.3.1 Ongevallen (weg)";"2014";"Gerard Doubuurt";"      14"
"1.3.1 Ongevallen (weg)";"2015";"Gerard Doubuurt";"      14"
"1.3.1 Ongevallen (weg)";"2016";"Gerard Doubuurt";"      17"
"1.3.1 Ongevallen (weg)";"2017";"Gerard Doubuurt";"      33"
"1.3.1 Ongevallen (weg)";"2018";"Gerard Doubuurt";"      20"
"1.3.1 Ongevallen (weg)";"2019";"Gerard Doubuurt";"      30"
"1.3.1 Ongevallen (weg)";"2020";"Gerard Doubuurt";"      19"
"1.3.1 Ongevallen (weg)";"2021";"Gerard Doubuurt";"      15"
"1.3.1 Ongevallen (weg)";"2022";"Gerard Doubuurt";"      19"
"1.3.1 Ongevallen (weg)";"2023";"Gerard Doubuurt";"      21"
"1.3.1 Ongevallen (weg)";"2012";"Hercules Seghersbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2013";"Hercules Seghersbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2014";"Hercules Seghersbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2015";"Hercules Seghersbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2016";"Hercules Seghersbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2017";"Hercules Seghersbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Hercules Seghersbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2019";"Hercules Seghersbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2020";"Hercules Seghersbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Hercules Seghersbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2022";"Hercules Seghersbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2023";"Hercules Seghersbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2012";"Sarphatiparkbuurt";"      31"
"1.3.1 Ongevallen (weg)";"2013";"Sarphatiparkbuurt";"      44"
"1.3.1 Ongevallen (weg)";"2014";"Sarphatiparkbuurt";"      27"
"1.3.1 Ongevallen (weg)";"2015";"Sarphatiparkbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2016";"Sarphatiparkbuurt";"      26"
"1.3.1 Ongevallen (weg)";"2017";"Sarphatiparkbuurt";"      23"
"1.3.1 Ongevallen (weg)";"2018";"Sarphatiparkbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2019";"Sarphatiparkbuurt";"      27"
"1.3.1 Ongevallen (weg)";"2020";"Sarphatiparkbuurt";"      29"
"1.3.1 Ongevallen (weg)";"2021";"Sarphatiparkbuurt";"      42"
"1.3.1 Ongevallen (weg)";"2022";"Sarphatiparkbuurt";"      37"
"1.3.1 Ongevallen (weg)";"2023";"Sarphatiparkbuurt";"      34"
"1.3.1 Ongevallen (weg)";"2012";"Hemonybuurt";"      11"
"1.3.1 Ongevallen (weg)";"2013";"Hemonybuurt";"      18"
"1.3.1 Ongevallen (weg)";"2014";"Hemonybuurt";"      12"
"1.3.1 Ongevallen (weg)";"2015";"Hemonybuurt";"      10"
"1.3.1 Ongevallen (weg)";"2016";"Hemonybuurt";"      15"
"1.3.1 Ongevallen (weg)";"2017";"Hemonybuurt";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Hemonybuurt";"      24"
"1.3.1 Ongevallen (weg)";"2019";"Hemonybuurt";"      17"
"1.3.1 Ongevallen (weg)";"2020";"Hemonybuurt";"      13"
"1.3.1 Ongevallen (weg)";"2021";"Hemonybuurt";"      17"
"1.3.1 Ongevallen (weg)";"2022";"Hemonybuurt";"      23"
"1.3.1 Ongevallen (weg)";"2023";"Hemonybuurt";"      20"
"1.3.1 Ongevallen (weg)";"2012";"Nieuwe Pijp";"      69"
"1.3.1 Ongevallen (weg)";"2013";"Nieuwe Pijp";"      64"
"1.3.1 Ongevallen (weg)";"2014";"Nieuwe Pijp";"      59"
"1.3.1 Ongevallen (weg)";"2015";"Nieuwe Pijp";"      64"
"1.3.1 Ongevallen (weg)";"2016";"Nieuwe Pijp";"      58"
"1.3.1 Ongevallen (weg)";"2017";"Nieuwe Pijp";"      50"
"1.3.1 Ongevallen (weg)";"2018";"Nieuwe Pijp";"      55"
"1.3.1 Ongevallen (weg)";"2019";"Nieuwe Pijp";"      40"
"1.3.1 Ongevallen (weg)";"2020";"Nieuwe Pijp";"      49"
"1.3.1 Ongevallen (weg)";"2021";"Nieuwe Pijp";"      60"
"1.3.1 Ongevallen (weg)";"2022";"Nieuwe Pijp";"      63"
"1.3.1 Ongevallen (weg)";"2023";"Nieuwe Pijp";"      46"
"1.3.1 Ongevallen (weg)";"2012";"Cornelis Troostbuurt";"      26"
"1.3.1 Ongevallen (weg)";"2013";"Cornelis Troostbuurt";"      21"
"1.3.1 Ongevallen (weg)";"2014";"Cornelis Troostbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2015";"Cornelis Troostbuurt";"      21"
"1.3.1 Ongevallen (weg)";"2016";"Cornelis Troostbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2017";"Cornelis Troostbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Cornelis Troostbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2019";"Cornelis Troostbuurt";"      18"
"1.3.1 Ongevallen (weg)";"2020";"Cornelis Troostbuurt";"      19"
"1.3.1 Ongevallen (weg)";"2021";"Cornelis Troostbuurt";"      21"
"1.3.1 Ongevallen (weg)";"2022";"Cornelis Troostbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2023";"Cornelis Troostbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2012";"Lizzy Ansinghbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2013";"Lizzy Ansinghbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2014";"Lizzy Ansinghbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2015";"Lizzy Ansinghbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2016";"Lizzy Ansinghbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2017";"Lizzy Ansinghbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2018";"Lizzy Ansinghbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2019";"Lizzy Ansinghbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2020";"Lizzy Ansinghbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Lizzy Ansinghbuurt";"      10"
"1.3.1 Ongevallen (weg)";"2022";"Lizzy Ansinghbuurt";"      17"
"1.3.1 Ongevallen (weg)";"2023";"Lizzy Ansinghbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Van der Helstpleinbuurt";"      25"
"1.3.1 Ongevallen (weg)";"2013";"Van der Helstpleinbuurt";"      24"
"1.3.1 Ongevallen (weg)";"2014";"Van der Helstpleinbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2015";"Van der Helstpleinbuurt";"      23"
"1.3.1 Ongevallen (weg)";"2016";"Van der Helstpleinbuurt";"      20"
"1.3.1 Ongevallen (weg)";"2017";"Van der Helstpleinbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Van der Helstpleinbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2019";"Van der Helstpleinbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2020";"Van der Helstpleinbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2021";"Van der Helstpleinbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2022";"Van der Helstpleinbuurt";"      20"
"1.3.1 Ongevallen (weg)";"2023";"Van der Helstpleinbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2012";"Willibrordusbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2013";"Willibrordusbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Willibrordusbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2015";"Willibrordusbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2016";"Willibrordusbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2017";"Willibrordusbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2018";"Willibrordusbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2019";"Willibrordusbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Willibrordusbuurt";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Willibrordusbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Willibrordusbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2023";"Willibrordusbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Zuid Pijp";"      20"
"1.3.1 Ongevallen (weg)";"2013";"Zuid Pijp";"      27"
"1.3.1 Ongevallen (weg)";"2014";"Zuid Pijp";"      27"
"1.3.1 Ongevallen (weg)";"2015";"Zuid Pijp";"      29"
"1.3.1 Ongevallen (weg)";"2016";"Zuid Pijp";"      33"
"1.3.1 Ongevallen (weg)";"2017";"Zuid Pijp";"      27"
"1.3.1 Ongevallen (weg)";"2018";"Zuid Pijp";"      34"
"1.3.1 Ongevallen (weg)";"2019";"Zuid Pijp";"      23"
"1.3.1 Ongevallen (weg)";"2020";"Zuid Pijp";"      31"
"1.3.1 Ongevallen (weg)";"2021";"Zuid Pijp";"      36"
"1.3.1 Ongevallen (weg)";"2022";"Zuid Pijp";"      32"
"1.3.1 Ongevallen (weg)";"2023";"Zuid Pijp";"      25"
"1.3.1 Ongevallen (weg)";"2012";"BurgemeesterTellegenbuurt-West";"       6"
"1.3.1 Ongevallen (weg)";"2013";"BurgemeesterTellegenbuurt-West";"       6"
"1.3.1 Ongevallen (weg)";"2014";"BurgemeesterTellegenbuurt-West";"       5"
"1.3.1 Ongevallen (weg)";"2015";"BurgemeesterTellegenbuurt-West";"       9"
"1.3.1 Ongevallen (weg)";"2016";"BurgemeesterTellegenbuurt-West";"       8"
"1.3.1 Ongevallen (weg)";"2017";"BurgemeesterTellegenbuurt-West";"       5"
"1.3.1 Ongevallen (weg)";"2018";"BurgemeesterTellegenbuurt-West";"       7"
"1.3.1 Ongevallen (weg)";"2019";"BurgemeesterTellegenbuurt-West";"       7"
"1.3.1 Ongevallen (weg)";"2020";"BurgemeesterTellegenbuurt-West";"       7"
"1.3.1 Ongevallen (weg)";"2021";"BurgemeesterTellegenbuurt-West";"       5"
"1.3.1 Ongevallen (weg)";"2022";"BurgemeesterTellegenbuurt-West";"       9"
"1.3.1 Ongevallen (weg)";"2023";"BurgemeesterTellegenbuurt-West";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Burgemeester Tellegenbuurt-Oost";"       6"
"1.3.1 Ongevallen (weg)";"2013";"Burgemeester Tellegenbuurt-Oost";"       6"
"1.3.1 Ongevallen (weg)";"2014";"Burgemeester Tellegenbuurt-Oost";"       9"
"1.3.1 Ongevallen (weg)";"2015";"Burgemeester Tellegenbuurt-Oost";"       9"
"1.3.1 Ongevallen (weg)";"2016";"Burgemeester Tellegenbuurt-Oost";"      11"
"1.3.1 Ongevallen (weg)";"2017";"Burgemeester Tellegenbuurt-Oost";"       7"
"1.3.1 Ongevallen (weg)";"2018";"Burgemeester Tellegenbuurt-Oost";"      13"
"1.3.1 Ongevallen (weg)";"2019";"Burgemeester Tellegenbuurt-Oost";"      10"
"1.3.1 Ongevallen (weg)";"2020";"Burgemeester Tellegenbuurt-Oost";"       8"
"1.3.1 Ongevallen (weg)";"2021";"Burgemeester Tellegenbuurt-Oost";"      16"
"1.3.1 Ongevallen (weg)";"2022";"Burgemeester Tellegenbuurt-Oost";"       7"
"1.3.1 Ongevallen (weg)";"2023";"Burgemeester Tellegenbuurt-Oost";"      11"
"1.3.1 Ongevallen (weg)";"2012";"Diamantbuurt";"       8"
"1.3.1 Ongevallen (weg)";"2013";"Diamantbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2014";"Diamantbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2015";"Diamantbuurt";"      11"
"1.3.1 Ongevallen (weg)";"2016";"Diamantbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2017";"Diamantbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2018";"Diamantbuurt";"      14"
"1.3.1 Ongevallen (weg)";"2019";"Diamantbuurt";"       6"
"1.3.1 Ongevallen (weg)";"2020";"Diamantbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2021";"Diamantbuurt";"      15"
"1.3.1 Ongevallen (weg)";"2022";"Diamantbuurt";"      16"
"1.3.1 Ongevallen (weg)";"2023";"Diamantbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2012";"Stadionbuurt";"      46"
"1.3.1 Ongevallen (weg)";"2013";"Stadionbuurt";"      40"
"1.3.1 Ongevallen (weg)";"2014";"Stadionbuurt";"      44"
"1.3.1 Ongevallen (weg)";"2015";"Stadionbuurt";"      53"
"1.3.1 Ongevallen (weg)";"2016";"Stadionbuurt";"      48"
"1.3.1 Ongevallen (weg)";"2017";"Stadionbuurt";"      54"
"1.3.1 Ongevallen (weg)";"2018";"Stadionbuurt";"      75"
"1.3.1 Ongevallen (weg)";"2019";"Stadionbuurt";"      63"
"1.3.1 Ongevallen (weg)";"2020";"Stadionbuurt";"      63"
"1.3.1 Ongevallen (weg)";"2021";"Stadionbuurt";"      64"
"1.3.1 Ongevallen (weg)";"2022";"Stadionbuurt";"      65"
"1.3.1 Ongevallen (weg)";"2023";"Stadionbuurt";"      47"
"1.3.1 Ongevallen (weg)";"2012";"Bertelmanpleinbuurt";"       7"
"1.3.1 Ongevallen (weg)";"2013";"Bertelmanpleinbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Bertelmanpleinbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2015";"Bertelmanpleinbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2016";"Bertelmanpleinbuurt";"       4"
"1.3.1 Ongevallen (weg)";"2017";"Bertelmanpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2018";"Bertelmanpleinbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2019";"Bertelmanpleinbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2020";"Bertelmanpleinbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2021";"Bertelmanpleinbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2022";"Bertelmanpleinbuurt";"       5"
"1.3.1 Ongevallen (weg)";"2023";"Bertelmanpleinbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2012";"Olympisch Stadion e.o.";"      11"
"1.3.1 Ongevallen (weg)";"2013";"Olympisch Stadion e.o.";"      11"
"1.3.1 Ongevallen (weg)";"2014";"Olympisch Stadion e.o.";"      11"
"1.3.1 Ongevallen (weg)";"2015";"Olympisch Stadion e.o.";"      15"
"1.3.1 Ongevallen (weg)";"2016";"Olympisch Stadion e.o.";"      13"
"1.3.1 Ongevallen (weg)";"2017";"Olympisch Stadion e.o.";"       9"
"1.3.1 Ongevallen (weg)";"2018";"Olympisch Stadion e.o.";"      13"
"1.3.1 Ongevallen (weg)";"2019";"Olympisch Stadion e.o.";"      14"
"1.3.1 Ongevallen (weg)";"2020";"Olympisch Stadion e.o.";"      15"
"1.3.1 Ongevallen (weg)";"2021";"Olympisch Stadion e.o.";"      15"
"1.3.1 Ongevallen (weg)";"2022";"Olympisch Stadion e.o.";"      14"
"1.3.1 Ongevallen (weg)";"2023";"Olympisch Stadion e.o.";"      10"
"1.3.1 Ongevallen (weg)";"2012";"Marathonbuurt-West";"       6"
"1.3.1 Ongevallen (weg)";"2013";"Marathonbuurt-West";"       4"
"1.3.1 Ongevallen (weg)";"2014";"Marathonbuurt-West";"       4"
"1.3.1 Ongevallen (weg)";"2015";"Marathonbuurt-West";"       7"
"1.3.1 Ongevallen (weg)";"2016";"Marathonbuurt-West";"       6"
"1.3.1 Ongevallen (weg)";"2017";"Marathonbuurt-West";"       4"
"1.3.1 Ongevallen (weg)";"2018";"Marathonbuurt-West";"      15"
"1.3.1 Ongevallen (weg)";"2019";"Marathonbuurt-West";"       9"
"1.3.1 Ongevallen (weg)";"2020";"Marathonbuurt-West";"       9"
"1.3.1 Ongevallen (weg)";"2021";"Marathonbuurt-West";"       7"
"1.3.1 Ongevallen (weg)";"2022";"Marathonbuurt-West";"      10"
"1.3.1 Ongevallen (weg)";"2023";"Marathonbuurt-West";"      11"
"1.3.1 Ongevallen (weg)";"2012";"Marathonbuurt-Oost";"       6"
"1.3.1 Ongevallen (weg)";"2013";"Marathonbuurt-Oost";"       7"
"1.3.1 Ongevallen (weg)";"2014";"Marathonbuurt-Oost";"      10"
"1.3.1 Ongevallen (weg)";"2015";"Marathonbuurt-Oost";"       6"
"1.3.1 Ongevallen (weg)";"2016";"Marathonbuurt-Oost";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Marathonbuurt-Oost";"       6"
"1.3.1 Ongevallen (weg)";"2018";"Marathonbuurt-Oost";"       4"
"1.3.1 Ongevallen (weg)";"2019";"Marathonbuurt-Oost";"       5"
"1.3.1 Ongevallen (weg)";"2020";"Marathonbuurt-Oost";"       5"
"1.3.1 Ongevallen (weg)";"2021";"Marathonbuurt-Oost";"      10"
"1.3.1 Ongevallen (weg)";"2022";"Marathonbuurt-Oost";"       9"
"1.3.1 Ongevallen (weg)";"2023";"Marathonbuurt-Oost";"       4"
"1.3.1 Ongevallen (weg)";"2012";"Van Tuyllbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2013";"Van Tuyllbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2014";"Van Tuyllbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2015";"Van Tuyllbuurt";"      13"
"1.3.1 Ongevallen (weg)";"2016";"Van Tuyllbuurt";"      17"
"1.3.1 Ongevallen (weg)";"2017";"Van Tuyllbuurt";"      24"
"1.3.1 Ongevallen (weg)";"2018";"Van Tuyllbuurt";"      26"
"1.3.1 Ongevallen (weg)";"2019";"Van Tuyllbuurt";"      25"
"1.3.1 Ongevallen (weg)";"2020";"Van Tuyllbuurt";"      25"
"1.3.1 Ongevallen (weg)";"2021";"Van Tuyllbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2022";"Van Tuyllbuurt";"      22"
"1.3.1 Ongevallen (weg)";"2023";"Van Tuyllbuurt";"      12"
"1.3.1 Ongevallen (weg)";"2012";"IJsbaanpad e.o.";"       4"
"1.3.1 Ongevallen (weg)";"2013";"IJsbaanpad e.o.";"       3"
"1.3.1 Ongevallen (weg)";"2014";"IJsbaanpad e.o.";"       3"
"1.3.1 Ongevallen (weg)";"2015";"IJsbaanpad e.o.";"       8"
"1.3.1 Ongevallen (weg)";"2016";"IJsbaanpad e.o.";"       5"
"1.3.1 Ongevallen (weg)";"2017";"IJsbaanpad e.o.";"       6"
"1.3.1 Ongevallen (weg)";"2018";"IJsbaanpad e.o.";"      15"
"1.3.1 Ongevallen (weg)";"2019";"IJsbaanpad e.o.";"       8"
"1.3.1 Ongevallen (weg)";"2020";"IJsbaanpad e.o.";"       7"
"1.3.1 Ongevallen (weg)";"2021";"IJsbaanpad e.o.";"       7"
"1.3.1 Ongevallen (weg)";"2022";"IJsbaanpad e.o.";"       5"
"1.3.1 Ongevallen (weg)";"2023";"IJsbaanpad e.o.";"       8"
"1.3.1 Ongevallen (weg)";"2012";"Apollobuurt";"      32"
"1.3.1 Ongevallen (weg)";"2013";"Apollobuurt";"      50"
"1.3.1 Ongevallen (weg)";"2014";"Apollobuurt";"      40"
"1.3.1 Ongevallen (weg)";"2015";"Apollobuurt";"      39"
"1.3.1 Ongevallen (weg)";"2016";"Apollobuurt";"      39"
"1.3.1 Ongevallen (weg)";"2017";"Apollobuurt";"      39"
"1.3.1 Ongevallen (weg)";"2018";"Apollobuurt";"      50"
"1.3.1 Ongevallen (weg)";"2019";"Apollobuurt";"      39"
"1.3.1 Ongevallen (weg)";"2020";"Apollobuurt";"      24"
"1.3.1 Ongevallen (weg)";"2021";"Apollobuurt";"      36"
"1.3.1 Ongevallen (weg)";"2022";"Apollobuurt";"      47"
"1.3.1 Ongevallen (weg)";"2023";"Apollobuurt";"      38"
"1.3.1 Ongevallen (weg)";"2012";"Hiltonbuurt";"       2"
"1.3.1 Ongevallen (weg)";"2013";"Hiltonbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2014";"Hiltonbuurt";"       1"
"1.3.1 Ongevallen (weg)";"2015";"Hiltonbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2016";"Hiltonbuurt";"       3"
"1.3.1 Ongevallen (weg)";"2017";"Hiltonbuurt";"       6"
